Complaint ID,Date Received,Date Sent to Company,Product,Sub-product,Issue,Company,State,ZIP code,City,Company response to consumer,Timely response?,Consumer disputed?,Latitude,Longitude,Status
101676,2023-09-16,2023-09-16,,N/A,Identity theft,Acme Bank,GA,68548,Miami,Closed,Y,Y,29.264187643291415,-77.58966566036408,In Progress
101677,2023-05-22,2023-05-21,MORTGAGE,Collections,Billing disputes,United Credit,CA,123,Columbus,N/A,,FALSE,999.0,-96.86626521560497,Resolved
101678,2023-09-03,2023-10-23,Unknown,Rewards,Incorrect information, ,PA,10219,Los Angeles,Closed,Unknown,TRUE,41.732201049718476,-95.9495503396923,  
101679,2023-08-14,2023-08-12,BANK ACCOUNT,Rewards,Collection harassment,United Credit,FL,67406,Philadelphia,Unknown,,,24.985735503389158,-114.52693484988326,In Progress
101680,2023-09-22,2023-10-26,credit reporting,Adjustable loan,Collection harassment,United Credit,N/A,65662,N/A,In progress,No,N/A,50.643157450751296,-104.55057390120056,Resolved
101681,2023-07-16,2023-09-09, ,Adjustable loan,Identity theft,FinServ Co,IL,47120,Unknown,,,Y,46.30548752953992,-87.85176188467521,Open
101682,2023-09-26,2023-10-30,Unknown,Adjustable loan,Billing disputes,Acme Bank,IL,ABCDE,Houston,,Y,Yes,36.50251821610873,-96.65221537286901,Unknown
101683,2024-02-17,2024-03-14,BANK ACCOUNT,Fixed loan, ,Acme Bank,IL,00000,Miami,Closed,,No,32.74695604331023,-97.27185273747125,Unknown
101684,2023-08-06,2023-08-28,CREDIT reporting,Rewards,Billing disputes,Northstar Finance,TX,43770,Miami,Closed,Unknown,FALSE,28.516532793131304,-96.07827829424518,Closed
101685,2023-06-30,2023-08-05,N/A,Rewards,Billing disputes,FinServ Co,,34482,Miami,Closed with explanation,FALSE,Y,56.40812313267274,-112.78204305086048,In Progress
101686,2023-03-07,2023-04-08,Credit card ,Collections,Incorrect information,Metro Loans,NC,73570,LOS ANGELES,N/A,Unknown,No,33.036326880867094,-99.31608553401487,Closed
101687,2023-06-29,2023-07-26,Student Loan,N/A,Fees,Northstar Finance,OH,53376,Unknown,In progress,No,,30.65488006599352,-84.26669644702378,In Progress
101688,2023-03-04,2023-03-08,Bank account,Interest rate,Identity theft,United Credit,PA,60164,LOS ANGELES,,FALSE,FALSE,41.37543387045105,-87.48292377934506,Closed
101689,2023-04-02,2023-05-10,CREDIT CARD,N/A,Identity theft,FinServ Co,MI,68346, ,Unknown,Yes,No,28.034745732672192,-99.60199442115598,Unknown
101690,2024-04-21,2024-06-03,mortgage,Adjustable loan,Identity theft,N/A,CA,43178,Houston,In progress,FALSE,FALSE,32.62916121088811,-82.71331325638444,  
101691,2023-02-14,2023-03-27,credit reporting,Adjustable loan,Incorrect information,Unknown,Unknown,23707,Houston,N/A,Y,FALSE,46.46478435912328,-110.94098506768394,Unknown
101692,2023-08-30,2023-08-29,bank Account,Rewards,Billing disputes,Northstar Finance,GA,123,,N/A,Unknown,N/A,42.749474163735655,-108.06697664856259,  
101693,2024-02-22,2024-04-02,MORTGAGE,Adjustable loan,Billing disputes,Acme Bank,FL,94567, new york ,,N,N/A,36.795410281824324,-79.71377622842692,  
101694,2024-04-21,2024-06-02,MORTGAGE,Fixed loan,Incorrect information, ,GA,55492,Charlotte,,,N/A,39.62814671051966,-92.57026881691476,Open
101695,2023-03-15,2023-03-21, ,Collections,Billing disputes,Acme Bank,  ,47530,Detroit,In progress,Y,N/A,36.40270628859997,-101.23887342102314,  
101696,2023-03-23,2023-05-12,Mortgage ,Interest rate,Identity theft,United Credit,TX,38742,,In progress,Yes,,39.066015334416726,-98.90318566035246,  
101697,2023-07-06,2023-08-04,Credit  Card,Interest rate,Fees,United Credit,GA,74946,,Unknown,FALSE,FALSE,34.16732032208243,-106.41631113127184,Open
101698,2023-10-05,2023-10-30,bank Account,Fixed loan,Billing disputes,N/A,NC,92162,Los Angeles,Closed,No,TRUE,35.43832476330801,-95.58407398192554,Open
101699,2024-04-24,2024-06-04,CREDIT reporting,Rewards,Fees,N/A,  ,79204,Columbus,Closed with explanation,FALSE,,35.22525303718197,-96.37611553688528,  
101699,2023-04-14,2023-05-12,Credit  Card,Interest rate,Fees,Unknown,GA,  ,New York,Closed,N,N/A,34.41897403700972,-98.1511529013731,In Progress
101701,2023-03-24,2023-04-23,mortgage,Collections,Fees,United Credit,,52790,Columbus,Closed,Unknown,Yes,46.80737697491537,-109.94756215211095,Closed
101702,2023-05-07,2023-05-22,Debt Collection,N/A,Fees,United Credit,,00000, new york ,N/A,Y,No,44.89082174409137,-95.70243888931088,In Progress
101703,2024-03-13,2024-05-07,Credit  Card,Collections,Collection harassment,United Credit,N/A,87068,Chicago,Unknown,N,N,32.97345712126335,-103.64511432422032,Unknown
101704,2023-01-16,2023-03-15,BANK ACCOUNT,Interest rate,Billing disputes,Acme Bank,PA,45115,Houston,Closed with explanation,FALSE,Y,31.139243452202003,-108.20977260489187,In Progress
101705,2023-07-10,2023-07-13,mortgage,N/A,Identity theft,Unknown,MI,96784,Atlanta,Closed with explanation,,TRUE,38.39906349808569,-85.68257508462638,In Progress
101706,2023-03-01,2023-04-12,CREDIT CARD,Fixed loan,Identity theft,Metro Loans,FL,84468,Charlotte,Closed with explanation,No,Y,54.58701318802682,-76.6527864216474,In Progress
101707,2023-03-20,2023-03-16,mortgage,,Collection harassment,Metro Loans,  ,ABCDE,LOS ANGELES,,FALSE,,32.30606357412417,-78.92379871180364,Open
101708,2024-04-03,2024-04-21,N/A,Interest rate,Other, ,Unknown,15088,New York,Closed,N,N/A,38.371429272071715,-91.84877236237715,Open
101709,2023-01-01,2023-02-28,credit reporting,Collections,Other,Northstar Finance,IL,123,Chicago,N/A,Unknown,Y,40.12104289602363,-101.0058507907919,In Progress
101710,2023-06-10,2023-06-16,Debt  collection,Rewards,Fees,FinServ Co,GA,36830,miami,N/A,FALSE,,38.73950478168395,-99.0535558260462,Open
101711,2024-04-02,2024-04-21,debt collection,Collections,Incorrect information,N/A,  ,78513, new york ,Closed,,Yes,36.29253088046358,-94.29397736537724,  
101712,2023-11-01,2023-11-10,N/A,Interest rate,Incorrect information,Northstar Finance,NY,123,Unknown,,Y,,47.58555980538988,-102.55247752461189,In Progress
101713,2023-02-05,2023-03-19,Unknown,N/A,Billing disputes,N/A,MI,999999,,Closed with explanation,Y,FALSE,42.68121036060418,-85.16189939877603,Resolved
101714,2023-08-21,2023-09-15,BANK ACCOUNT,Rewards,Incorrect information,Unknown,  ,12848,,N/A,,FALSE,45.42063726621553,-118.70727494328538,In Progress
101715,2024-04-30,2024-06-02,BANK ACCOUNT,Collections,Fees,United Credit,N/A,00000,Charlotte,In progress,Yes,N,43.625659647664314,-101.30725553987433,  
101716,2023-07-20,2023-09-14,student loan,Rewards,Identity theft,United Credit,TX,92696,N/A,Unknown,TRUE,Yes,45.75763825264191,-90.3392850793268,In Progress
101717,2023-09-22,2023-10-20,mortgage,Collections,Collection harassment,Unknown,,74908,Columbus,Closed,Unknown,,50.590840830818436,-106.8015964727982,Open
101718,2023-09-23,2023-11-04,student loan,Fixed loan,Collection harassment,Northstar Finance,  ,74517,Unknown,,Unknown,Yes,48.817307767518344,-100.75148891177832,In Progress
101719,2023-11-27,2023-11-28,Bank account,N/A,Identity theft,Acme Bank,NY,36327,Columbus,Unknown,FALSE,N,55.7736277171714,-92.41356583756797,Closed
101720,2023-04-04,2023-04-12,Credit Reporting,Collections,Other,N/A,MI,66259,Atlanta,Unknown,N,No,48.02138896985034,-83.16730892962204,Resolved
101720,2024-02-24,2024-04-20,Credit  Card,Adjustable loan,Billing disputes,FinServ Co,NC,80107, new york ,In progress,,,34.81387256430745,-111.28938282166244,Resolved
101722,2024-05-09,2024-06-28,Bank account,Rewards,Other,Metro Loans,Unknown,57923,Columbus,N/A,Yes,TRUE,45.4311842926408,-112.0307448775486,In Progress
101723,2023-03-13,2023-04-19,Student  loan,Collections,Collection harassment,Acme Bank,NY,87051,Houston,Closed,,TRUE,44.47304625289217,-107.8103018783984,In Progress
101724,2024-02-14,2024-03-04,Mortgage ,Fixed loan,N/A,Metro Loans,Unknown,00000,Unknown,Closed with explanation,No,Y,52.94206433662532,-113.7253585050816,Resolved
101725,2024-02-13,2024-02-20,Student Loan,Rewards,Fees,Northstar Finance,GA,39212,Atlanta,Unknown,FALSE,,32.729890383265975,-113.0137845541147,  
101726,2024-01-06,2024-02-25,Credit card ,Collections,Unknown,Unknown,FL,67481,Unknown,In progress,Y,No,43.40565756975055,-108.07661197694699,Unknown
101727,2023-07-05,2023-08-20,student loan,Interest rate,Collection harassment,N/A,PA,94881, ,In progress,,FALSE,34.7325075866313,-86.01506451754008,Unknown
101728,2023-08-23,2023-09-02,Bank account,Interest rate,Billing disputes,United Credit,,  ,N/A,Closed,TRUE,N/A,43.087815728700946,-101.47076818068757,Open
101729,2024-02-24,2024-03-28,Credit  Card,Rewards,Identity theft,N/A,Unknown,54861,Detroit,N/A,Unknown,Y,37.99677334780196,-98.03624893843393,Resolved
101730,2023-03-18,2023-04-22,Credit card ,Adjustable loan,Identity theft,N/A,IL,63719,miami,N/A,,FALSE,42.856281629336216,-107.90464256754179,Open
101731,2024-02-19,2024-03-16,Student Loan,Interest rate,Identity theft,N/A,Unknown,97835,miami,Unknown,Unknown,Y,29.62763269743003,-92.01462924935417,In Progress
101732,2024-04-05,2024-05-30,mortgage,Rewards,Identity theft,United Credit,NC,ABCDE,Chicago,,No,N/A,45.052585370891286,-79.59235972167227,  
101733,2023-12-07,2023-12-10,Debt  collection,Fixed loan,Fees,Metro Loans,TX,55224,,,N,N/A,40.9424166063027,-107.22629884039421,Resolved
101734,2023-06-20,2023-07-01,Credit card ,Interest rate,Fees,Acme Bank,NC,35287,N/A,Closed,N,Y,40.565350172403335,-81.10251628925265,  
101735,2023-10-07,2023-10-08,,Rewards,Fees,United Credit,  ,91527, new york ,Closed,Yes,No,53.15159809893131,-94.70575616832154,Unknown
101736,2023-01-26,2023-03-07,bank Account,Fixed loan,Identity theft,United Credit,NY,ABCDE,N/A,Closed with explanation,Yes,Yes,36.82261621212524,-98.18136500711289,Unknown
101737,2024-04-10,2024-05-16,Unknown,Rewards,Identity theft,Metro Loans,CA,999999,,N/A,Yes,FALSE,41.89585797340387,-94.34876167674759,  
101738,2023-06-21,2023-08-19,Credit  Card,N/A,Other,FinServ Co,NY,12870, new york ,Unknown,,N/A,40.20189489327478,-94.44473501032984,  
101739,2023-01-29,2023-02-28,Credit  Card,Fixed loan,Identity theft,FinServ Co,GA,20358,Atlanta,Closed,N,No,40.886274121685126,-79.77895580936755,  
101740,2024-02-02,2024-02-06,Bank account,N/A,Billing disputes,Metro Loans,NY,44791,,,,,55.052627332499455,-93.14779268178275,Closed
101741,2023-11-25,2023-12-19,Bank account,N/A,Incorrect information,N/A,Unknown,24388,Houston,In progress,,,39.94664964689624,-92.93892828859029,Closed
101742,2023-11-08,2023-11-08,Student  loan,N/A,Billing disputes,Acme Bank,CA,89383,Unknown,Unknown,Yes,N,35.529041403582156,-102.56499819962544,In Progress
101743,2023-01-28,2023-03-07,credit reporting,Fixed loan,Incorrect information,Metro Loans,CA,00000,,Closed,,No,52.596319568130546,-89.95922863535596,  
101744,2024-01-11,2024-02-18,Student  loan,Adjustable loan,Other,N/A,FL,26246,Unknown,Closed with explanation,No,FALSE,37.34617864192727,-107.91846973622985,In Progress
101745,2023-11-15,2024-01-04,CREDIT CARD,,Identity theft,N/A,,84615,N/A,N/A,N,TRUE,28.263752969536615,-97.25996010420405,Open
101746,2024-02-01,2024-02-18,Mortgage ,Rewards,N/A,FinServ Co,N/A,22720,Los Angeles,N/A,Unknown,,34.314094054998044,-69.51716444219171,  
101747,2024-02-18,2024-03-04,credit reporting,,Incorrect information,Metro Loans,FL,80858,Philadelphia,In progress,Y,TRUE,30.77388754170001,-123.3918991964629,  
101748,2023-04-16,2023-04-15,bank Account,Adjustable loan,N/A,FinServ Co,GA,999999,,In progress,Unknown,Yes,26.90024173579884,-96.01853003664547,Resolved
101749,2023-04-16,2023-05-07,Credit Reporting,Rewards,Fees,FinServ Co,,  ,Charlotte,N/A,TRUE,No,999.0,-95.63377079121102,Unknown
101750,2024-04-06,2024-05-01,bank Account,Interest rate,Fees,N/A,  ,48537,New York,N/A,Yes,N,39.00848824308597,-100.63089042487202,  
101751,2023-09-23,2023-11-06,credit card,Interest rate,Identity theft,Acme Bank,TX,00000,Los Angeles,Closed with explanation,,N,47.76369540590235,-100.3951926106743,Unknown
101752,2023-08-07,2023-09-19,Debt Collection,Rewards,Identity theft,United Credit,  ,  ,Philadelphia,Unknown,Yes,Y,43.905811284434456,-97.43590226838516,Closed
101753,2023-05-24,2023-05-28,Student  loan,Collections,Other,Unknown,N/A,20900,Philadelphia,Closed,FALSE,N/A,43.586840156900664,-100.87003275464531,Open
101754,2023-11-16,2023-11-29,BANK ACCOUNT,Rewards,Identity theft,N/A,,85249,Houston,Unknown,N,Y,33.24752996361596,-96.13020271178995,In Progress
101755,2024-01-12,2024-02-09,CREDIT CARD,,Other,FinServ Co,GA,36391,Atlanta,In progress,No,FALSE,45.69453283374881,-103.22610705816899,  
101756,2023-01-02,2023-01-18,Credit  Card,Fixed loan,Incorrect information,Unknown,PA,51767,Atlanta,Closed,TRUE,Y,49.23862985479114,-78.1260718125292,Unknown
101757,2023-10-04,2023-09-30,Credit Reporting,,Other,Acme Bank,N/A,123,Chicago,Closed,Y,N/A,42.26199624082312,-100.87013743297351,Open
101758,2024-05-11,2024-06-29,CREDIT reporting,Adjustable loan,Incorrect information,FinServ Co,N/A,97566,Chicago,,Yes,N/A,42.45762275408548,-92.65388592375282,Unknown
101759,2023-05-21,2023-07-02,Student Loan,Rewards,Fees,United Credit,GA,81121,N/A,Unknown,TRUE,,30.64715390210015,-105.04036099843216,In Progress
101760,2023-05-21,2023-06-18,Credit card ,Interest rate,Fees,Unknown,,00000,N/A,Closed,Yes,,46.881050653237295,-89.01856969598853,  
101761,2024-03-15,2024-03-30,Bank account,Collections,Incorrect information,Metro Loans,PA,75433,N/A,N/A,TRUE,FALSE,51.96581384132993,-91.01532212648665,  
101762,2023-02-01,2023-03-22,Student  loan,,Identity theft,Metro Loans,,88628,Charlotte,Closed with explanation,No,TRUE,41.76066679332786,-94.15739763467829,Open
101762,2023-07-18,2023-07-15,BANK ACCOUNT,Interest rate,Fees,Acme Bank,CA,22908,New York,,,TRUE,35.33949905142761,-108.6233535621852,In Progress
101763,2023-08-18,2023-09-11,Bank account,Adjustable loan,Fees,Acme Bank,N/A,32144,Unknown,Unknown,Unknown,Yes,38.3660360080851,-105.87403040563521,Open
101765,2024-02-03,2024-03-21,Debt Collection,N/A,Identity theft,N/A,GA,13360,N/A,Unknown,Unknown,N/A,36.55705499491189,-81.48827014253818,In Progress
101766,2023-03-06,2023-05-01,mortgage,,,Metro Loans,NC,54006,Miami,In progress,Unknown,N/A,36.97685242787794,-105.98473707710679,  
101767,2023-08-06,2023-08-17,Mortgage ,Adjustable loan,Fees,Metro Loans,TX,54471,Columbus,Closed with explanation,Yes,TRUE,44.035881445858415,-91.94097829787495,  
101768,2023-03-18,2023-04-24,Student Loan,Interest rate,Billing disputes,Northstar Finance,GA,12674,Unknown,In progress,TRUE,,41.456248781692395,-107.79671330181301,  
101769,2024-01-29,2024-02-05,Credit card ,Adjustable loan,Other,Metro Loans,NY,69539,Unknown,N/A,No,N,46.52755624179958,-88.2661676439823,Resolved
101770,2023-11-13,2023-11-15,Credit card ,Fixed loan,Billing disputes,Acme Bank,N/A,10799,miami,Closed,Yes,Yes,42.09631781344755,-105.21397357497385,Open
101771,2023-09-06,2023-09-23,debt collection,Fixed loan,Fees,Northstar Finance,,81356,New York,In progress,N,,33.45138418215272,-107.9818788754,Resolved
101772,2023-07-16,2023-09-06,Student Loan,Interest rate,Incorrect information,Metro Loans,OH,73490,LOS ANGELES,Closed with explanation,N,TRUE,35.99515583305427,-105.473424766969,In Progress
101772,2023-03-18,2023-04-26,BANK ACCOUNT,Rewards,Fees,N/A,  ,123,Columbus,N/A,Y,N/A,35.560112490485004,-103.88802596661023,Resolved
101774,2024-04-05,2024-05-01,Bank account,Fixed loan,Collection harassment,N/A,  ,20646,Charlotte,Closed,Yes,No,38.19470946367084,-94.3032664507578,Closed
101775,2023-11-20,2023-12-03,bank Account,,Collection harassment,FinServ Co,CA,88332,Chicago,,N,N,52.062995839902115,-97.65616293862216,  
101776,2023-06-09,2023-06-13,CREDIT CARD,Interest rate,Fees,Unknown,NY,59302,,Unknown,No,FALSE,53.1842971415334,-109.30156079912831,Resolved
101777,2023-07-26,2023-08-07,MORTGAGE,Adjustable loan,Other,United Credit,FL,87699,Columbus,N/A,Yes,No,45.356208403126104,-98.62947013798819,In Progress
101778,2023-12-30,2024-01-03,Credit card ,Interest rate,Collection harassment,Unknown,NY,72639,,Closed,N,N/A,40.331346577835326,-109.78501407291095,Open
101779,2023-12-26,2024-01-02,Student Loan,Interest rate,Collection harassment,Acme Bank,NC,69074,Unknown,Unknown,Yes,TRUE,29.968434463469237,-91.91442634999021,Open
101780,2023-08-19,2023-09-27,Student Loan,Collections,Incorrect information,FinServ Co,GA,12901,Detroit,,Unknown,No,41.04005814011058,-90.08097101127592,In Progress
101781,2023-06-01,2023-06-04,mortgage,Adjustable loan,Identity theft,N/A,GA,72278,,N/A,,FALSE,33.969948924940624,-98.58947338549362,Resolved
101782,2023-11-26,2023-11-24,Mortgage ,Interest rate,Identity theft,Unknown,CA,50386,N/A,Unknown,Unknown,N/A,50.91365327596144,-95.63346597007238,Unknown
101783,2023-11-26,2023-12-26,MORTGAGE,N/A,Fees,FinServ Co,N/A,86430,Charlotte,,Yes,Y,28.257260171466577,-80.8287588933559,  
101784,2023-10-27,2023-11-09,Credit Reporting,Interest rate,Fees,N/A,Unknown,00000,LOS ANGELES,,N,TRUE,42.19139033331082,-99.92602992392118,In Progress
101785,2023-02-06,2023-03-02,Debt  collection,Interest rate,Billing disputes,FinServ Co,NC,16691,Los Angeles,Closed with explanation,,FALSE,33.38032435644742,-107.7925795005089,Closed
101786,2023-08-25,2023-08-29,Student Loan,N/A,Identity theft,Acme Bank,NY,90074,N/A,,TRUE,No,39.43339370161569,-92.55804764062209,Closed
101787,2023-11-03,2023-11-11,Debt Collection,Fixed loan,Other,Northstar Finance,PA,15661,Los Angeles,Unknown,Y,TRUE,44.162477332177396,999.0,Open
101788,2024-04-20,2024-05-13,student loan,Rewards,Collection harassment,N/A,,36930,Philadelphia,Unknown,,TRUE,46.65378082147468,-100.45568963272942,Open
101789,2023-09-20,2023-10-29,bank Account,Adjustable loan,Collection harassment,Metro Loans,,  ,Chicago,Closed,Y,Y,39.07516859347893,-104.33990046083517,Unknown
101789,2023-06-21,2023-07-12,Mortgage ,Fixed loan,Identity theft,Acme Bank,FL,97678,New York,In progress,Unknown,Y,44.8285158512707,-105.3681983320887,Open
101791,2023-10-05,2023-11-04,Credit Reporting,Interest rate,Billing disputes,Unknown,  ,23787,Detroit,,Yes,FALSE,34.862709309715285,-100.85087595644511,Unknown
101792,2023-03-30,2023-04-27,student loan,Fixed loan,Identity theft,Acme Bank,Unknown,86007,Chicago,,FALSE,,41.21876869341254,-89.35108673785916,Resolved
101793,2023-02-15,2023-02-27, ,Collections,Other,FinServ Co,GA,29994,Unknown,Closed with explanation,Yes,N,46.515451901065056,-87.29331211675813,Resolved
101794,2023-12-06,2023-12-19,CREDIT reporting,Interest rate,Fees,Northstar Finance,PA,  ,miami,In progress,Unknown,No,41.82469634697991,-89.08794136909329,Unknown
101795,2024-05-08,2024-05-30,mortgage,,Collection harassment,Metro Loans,GA,18130,Houston,N/A,Y,,35.79459412538686,-94.98645910871585,  
101796,2024-02-28,2024-02-25,Credit card ,Fixed loan,Incorrect information,Unknown,NY,45272,LOS ANGELES,Closed with explanation,Yes,No,37.546703427055974,-100.92716561387655,Open
101797,2023-10-19,2023-11-27,Bank account,N/A,Incorrect information,Metro Loans,GA,66078,Miami,Closed,,Yes,46.60959243783557,-121.92824995399957,Unknown
101798,2023-01-21,2023-02-24,MORTGAGE,Rewards,Fees,Unknown,NY,73999,Philadelphia,N/A,Unknown,Y,31.8570876815029,-94.67339006722725,Closed
101799,2024-05-08,2024-05-22,Unknown,Adjustable loan,Other,N/A,NY,88523,Detroit,N/A,Unknown,,32.88979406194783,-121.14331724758887,Resolved
101800,2023-08-13,2023-09-01,mortgage,,Incorrect information,FinServ Co,GA,83456, ,Closed with explanation,N,,43.711121318682146,-117.58367276473012,Resolved
101801,2023-05-25,2023-06-10,debt collection,N/A,Fees,Metro Loans,GA,56678, new york ,In progress,Yes,Y,36.425994838207416,-99.96667655786946,Closed
101802,2024-03-22,2024-04-28,debt collection,Interest rate,Other,FinServ Co,Unknown,999999,Chicago,N/A,No,TRUE,29.328592625552176,-95.70422755369502,Resolved
